"","year","state","month","number","date","area","rain","wind","temp"
"1975",1999,"Goias","apr",25,"01/01/1999",11.32,0,4.5,26.2
"1976",2000,"Goias","apr",16,"01/01/2000",174.63,0,2.2,30.6
"1977",2001,"Goias","apr",49,"01/01/2001",0,0,2.2,14.7
"1978",2002,"Goias","apr",78,"01/01/2002",9.27,0,5.8,23.7
"1979",2003,"Goias","apr",87,"01/01/2003",6.04,0,2.7,21.5
"1980",2004,"Goias","apr",32,"01/01/2004",0,0,0.9,15.7
"1981",2005,"Goias","apr",55,"01/01/2005",14.29,0,4.9,20.8
"1982",2006,"Goias","apr",22,"01/01/2006",6.84,0,5.4,18.6
"1983",2007,"Goias","apr",17,"01/01/2007",0,0,5.4,20.8
"1984",2008,"Goias","apr",36,"01/01/2008",0,0,3.1,23.3
"1985",2009,"Goias","apr",11,"01/01/2009",0,0,4.5,21
"1986",2010,"Goias","apr",105,"01/01/2010",0,0,6.3,15.8
"1987",2011,"Goias","apr",71,"01/01/2011",0,0,0.9,9.8
"1988",2012,"Goias","apr",89,"01/01/2012",1.36,0,6.7,13.9
"1989",2013,"Goias","apr",42,"01/01/2013",70.76,0,4,30.6
"1990",2014,"Goias","apr",138,"01/01/2014",0,0,3.1,18.8
"1991",2015,"Goias","apr",89,"01/01/2015",5.97,0,5.4,23.8
"1992",2016,"Goias","apr",167,"01/01/2016",0,0,5.8,17.4
"1993",2017,"Goias","apr",60,"01/01/2017",0,0,0.9,27.9
"1994",1998,"Goias","may",0,"01/01/1998",0,0,5.4,23.5
"1995",1999,"Goias","may",99,"01/01/1999",0,0,4,20.6
"1996",2000,"Goias","may",58,"01/01/2000",6.83,0,2.2,20.4
"1997",2001,"Goias","may",85,"01/01/2001",7.4,0,1.8,9.8
"1998",2002,"Goias","may",171,"01/01/2002",0,0,2.2,13.8
"1999",2003,"Goias","may",57,"01/01/2003",3.35,0,3.1,30.8
"2000",2004,"Goias","may",157,"01/01/2004",95.18,0,3.1,19.1
"2001",2005,"Goias","may",164,"01/01/2005",0,0,5.8,23.9
"2002",2006,"Goias","may",33,"01/01/2006",1.58,0,2.2,16.2
"2003",2007,"Goias","may",94,"01/01/2007",0.77,0,3.1,19.3
"2004",2008,"Goias","may",41,"01/01/2008",0,0,6.3,19.8
"2005",2009,"Goias","may",104,"01/01/2009",5.38,0,3.1,21.7
"2006",2010,"Goias","may",239,"01/01/2010",9.27,0,3.1,22.1
"2007",2011,"Goias","may",136,"01/01/2011",56.04,0,3.1,22.8
"2008",2012,"Goias","may",103,"01/01/2012",6.36,0,3.6,22.8
"2009",2013,"Goias","may",150,"01/01/2013",6.38,0,4.5,18.9
"2010",2014,"Goias","may",210,"01/01/2014",46.7,0,3.1,27.8
"2011",2015,"Goias","may",129,"01/01/2015",0,0,3.6,29.6
"2012",2016,"Goias","may",233,"01/01/2016",0,0,3.1,14.2
"2013",2017,"Goias","may",135,"01/01/2017",196.48,0,9.4,4.8
"2014",1998,"Goias","jun",172,"01/01/1998",0,0,4.9,15.2
"2015",1999,"Goias","jun",250,"01/01/1999",5.23,0,5.4,28.6
"2016",2000,"Goias","jun",222,"01/01/2000",17.2,0,5.4,20.9
"2017",2001,"Goias","jun",212,"01/01/2001",51.78,0,2.7,28.3
"2018",2002,"Goias","jun",302,"01/01/2002",11.06,0,5.8,23.9
"2019",2003,"Goias","jun",321,"01/01/2003",6.61,0,2.7,19.4
"2020",2004,"Goias","jun",422,"01/01/2004",0,0,3.1,26.4
"2021",2005,"Goias","jun",189,"01/01/2005",0,0,3.1,24.1
"2022",2006,"Goias","jun",70,"01/01/2006",0,0,3.6,14.6
"2023",2007,"Goias","jun",186,"01/01/2007",0.68,0,2.7,15.9
"2024",2008,"Goias","jun",55,"01/01/2008",0,0,1.8,20.6
"2025",2009,"Goias","jun",179,"01/01/2009",0,0,4.9,29.2
"2026",2010,"Goias","jun",278,"01/01/2010",0.76,0,3.6,4.2
"2027",2011,"Goias","jun",314,"01/01/2011",0,0,5.4,13.9
"2028",2012,"Goias","jun",245,"01/01/2012",0,0,3.6,25.9
"2029",2013,"Goias","jun",192,"01/01/2013",0,0,4,21
"2030",2014,"Goias","jun",318,"01/01/2014",0,0,3.1,23.8
"2031",2015,"Goias","jun",277,"01/01/2015",0.52,0,3.1,22.1
"2032",2016,"Goias","jun",289,"01/01/2016",1.38,0,3.1,14.9
"2033",2017,"Goias","jun",442,"01/01/2017",0,0,4.9,25.9
"2034",1998,"Goias","jul",512,"01/01/1998",5.55,0,2.2,21.2
"2035",1999,"Goias","jul",311,"01/01/1999",6.84,0,4.5,22.1
"2036",2000,"Goias","jul",332,"01/01/2000",3.78,0,2.2,29.2
"2037",2001,"Goias","jul",371,"01/01/2001",0,0,2.2,16.1
"2038",2002,"Goias","jul",686,"01/01/2002",0,0,1.3,24.1
"2039",2003,"Goias","jul",322,"01/01/2003",11.16,0,2.7,28.9
"2040",2004,"Goias","jul",778,"01/01/2004",8.16,0,4.9,27.4
"2041",2005,"Goias","jul",363,"01/01/2005",0,0,2.2,4.2
"2042",2006,"Goias","jul",169,"01/01/2006",16,0,7.2,4.6
"2043",2007,"Goias","jul",399,"01/01/2007",0,0,0.9,20.4
"2044",2008,"Goias","jul",193,"01/01/2008",0.36,0,3.1,20.3
"2045",2009,"Goias","jul",470,"01/01/2009",1.72,0,6.3,13.8
"2046",2010,"Goias","jul",941,"01/01/2010",0,0,6.3,8.2
"2047",2011,"Goias","jul",607,"01/01/2011",0.76,0,3.1,21.4
"2048",2012,"Goias","jul",564,"01/01/2012",49.59,0,2.7,18
"2049",2013,"Goias","jul",350,"01/01/2013",0,0,3.6,21.2
"2050",2014,"Goias","jul",446,"01/01/2014",1.63,0,7.6,17.6
"2051",2015,"Goias","jul",347,"01/01/2015",1.07,0,1.8,17.4
"2052",2016,"Goias","jul",837,"01/01/2016",0.61,0,5.4,14.2
"2053",2017,"Goias","jul",577,"01/01/2017",0,0,4,29.3
"2054",1998,"Goias","aug",2.218,"01/01/1998",2.75,0,2.2,26.8
"2055",1999,"Goias","aug",1.198,"01/01/1999",0,0,5.4,16.3
"2056",2000,"Goias","aug",925,"01/01/2000",2.07,0,3.6,22.8
"2057",2001,"Goias","aug",787,"01/01/2001",0,0,4.9,30.8
"2058",2002,"Goias","aug",1.428,"01/01/2002",0,0,2.7,24.3
"2059",2003,"Goias","aug",902,"01/01/2003",4.96,0,2.2,18.5
"2060",2004,"Goias","aug",1.498,"01/01/2004",0.21,0,6.7,23.4
"2061",2005,"Goias","aug",639,"01/01/2005",58.3,0,3.6,28.3
"2062",2006,"Goias","aug",588,"01/01/2006",0,0,4.9,27.2
"2063",2007,"Goias","aug",2.382,"01/01/2007",0,0,3.1,24
"2064",2008,"Goias","aug",568,"01/01/2008",4.95,0,4.9,12.4
"2065",2009,"Goias","aug",647,"01/01/2009",0,0,5.4,21.1
"2066",2010,"Goias","aug",2.914,"01/01/2010",88.49,1,3.1,8.8
"2067",2011,"Goias","aug",1.613,"01/01/2011",56.04,0,3.6,8.3
"2068",2012,"Goias","aug",912,"01/01/2012",7.04,0,2.7,13.3
"2069",2013,"Goias","aug",488,"01/01/2013",10.02,0,3.1,12.9
"2070",2014,"Goias","aug",1.255,"01/01/2014",10.73,0,8,4.6
"2071",2015,"Goias","aug",943,"01/01/2015",86.45,0,6.3,5.8
"2072",2016,"Goias","aug",1.032,"01/01/2016",0,0,6.3,11.5
"2073",2017,"Goias","aug",1.492,"01/01/2017",3.64,0,4.5,32.4
"2074",1998,"Goias","sep",2.867,"01/01/1998",0,0,4.5,19.8
"2075",1999,"Goias","sep",1.898,"01/01/1999",38.48,0,7.6,23.9
"2076",2000,"Goias","sep",1.293,"01/01/2000",0,0,7.6,14.5
"2077",2001,"Goias","sep",1.863,"01/01/2001",2.18,0,0.9,15.6
"2078",2002,"Goias","sep",3.52,"01/01/2002",7.8,0,2.2,24.5
"2079",2003,"Goias","sep",1.662,"01/01/2003",0,0,4.5,17.7
"2080",2004,"Goias","sep",2.965,"01/01/2004",2.13,0,3.1,20.6
"2081",2005,"Goias","sep",1.341,"01/01/2005",9.27,0,4,24.3
"2082",2006,"Goias","sep",1.463,"01/01/2006",2.03,0,4,19.8
"2083",2007,"Goias","sep",3.745,"01/01/2007",1.26,0,3.6,19.8
"2084",2008,"Goias","sep",1.255,"01/01/2008",0.79,0,4.5,19.6
"2085",2009,"Goias","sep",685,"01/01/2009",0,0,0.9,27.8
"2086",2010,"Goias","sep",5.075,"01/01/2010",2.21,0,7.6,11.2
"2087",2011,"Goias","sep",2.259,"01/01/2011",1.29,0,2.7,13.7
"2088",2012,"Goias","sep",2.452,"01/01/2012",49.37,0,4.5,11.5
"2089",2013,"Goias","sep",684,"01/01/2013",16,0,1.3,19.4
"2090",2014,"Goias","sep",1.687,"01/01/2014",11.19,0,3.1,25.6
"2091",2015,"Goias","sep",2.296,"01/01/2015",2.69,0,3.6,10.6
"2092",2016,"Goias","sep",1.703,"01/01/2016",8.12,0,4,20.6
"2093",2017,"Goias","sep",3.238,"01/01/2017",5.39,0,4,26.9
"2094",1998,"Goias","oct",1.034,"01/01/1998",3.5,0,6.3,5.8
"2095",1999,"Goias","oct",743,"01/01/1999",0,0,1.3,18.3
"2096",2000,"Goias","oct",905,"01/01/2000",1.72,0,4.9,20.4
"2097",2001,"Goias","oct",479,"01/01/2001",0,0,3.1,32.4
"2098",2002,"Goias","oct",1.367,"01/01/2002",39.35,0,1.8,21.7
"2099",2003,"Goias","oct",1.183,"01/01/2003",0,0,1.8,24.3
"2100",2004,"Goias","oct",1.275,"01/01/2004",6.43,0,5.4,22.1
"2101",2005,"Goias","oct",1.717,"01/01/2005",0,0,3.1,18.4
"2102",2006,"Goias","oct",178,"01/01/2006",0,0,5.4,18.2
"2103",2007,"Goias","oct",1.195,"01/01/2007",0,0,0.9,14.4
"2104",2008,"Goias","oct",1.231,"01/01/2008",2.47,0,3.1,5.3
"2105",2009,"Goias","oct",367,"01/01/2009",0,0,4,23.2
"2106",2010,"Goias","oct",1.227,"01/01/2010",0,0,7.6,5.8
"2107",2011,"Goias","oct",476,"01/01/2011",0,0,5.4,26.8
"2108",2012,"Goias","oct",1.524,"01/01/2012",0,0,2.2,20.6
"2109",2013,"Goias","oct",606,"01/01/2013",64.1,0,4,28.3
"2110",2014,"Goias","oct",1.947,"01/01/2014",1.01,0,2.7,10.1
"2111",2015,"Goias","oct",1.807,"01/01/2015",4.88,0,4,15.9
"2112",2016,"Goias","oct",522,"01/01/2016",0,0,4.9,30.8
"2113",2017,"Goias","oct",2.401,"01/01/2017",1.09,0,1.8,29.2
"2114",1998,"Goias","nov",47,"01/01/1998",0.47,0,3.1,22.8
"2115",1999,"Goias","nov",110,"01/01/1999",746.28,0,1.8,11.5
"2116",2000,"Goias","nov",26,"01/01/2000",6.43,0,0.9,14.9
"2117",2001,"Goias","nov",15,"01/01/2001",0.54,0,4.9,21.8
"2118",2002,"Goias","nov",192,"01/01/2002",12.64,0,2.2,21.3
"2119",2003,"Goias","nov",168,"01/01/2003",3.32,0,4.9,17.2
"2120",2004,"Goias","nov",291,"01/01/2004",0,0,4.5,17.4
"2121",2005,"Goias","nov",144,"01/01/2005",2.75,0,5.8,8.9
"2122",2006,"Goias","nov",91,"01/01/2006",0,0,2.7,20.4
"2123",2007,"Goias","nov",79,"01/01/2007",0,0,4,19.3
"2124",2008,"Goias","nov",90,"01/01/2008",2.77,0,4,25.9
"2125",2009,"Goias","nov",89,"01/01/2009",11.22,0,3.6,20.2
"2126",2010,"Goias","nov",67,"01/01/2010",0,0,3.6,24.1
"2127",2011,"Goias","nov",59,"01/01/2011",0,0,4.9,16.6
"2128",2012,"Goias","nov",57,"01/01/2012",0,0,5.8,14.8
"2129",2013,"Goias","nov",183,"01/01/2013",1.63,0,3.1,14.4
"2130",2014,"Goias","nov",181,"01/01/2014",2.01,0,4,18.4
"2131",2015,"Goias","nov",547,"01/01/2015",0,0,6.3,4.6
"2132",2016,"Goias","nov",123,"01/01/2016",4.4,0,2.7,20.7
"2133",2017,"Goias","nov",117,"01/01/2017",2.53,0,4.9,14.2
"2134",1998,"Goias","dec",13,"01/01/1998",0,0,5.4,17.9
"2135",1999,"Goias","dec",20,"01/01/1999",54.29,0,3.6,28.7
"2136",2000,"Goias","dec",6,"01/01/2000",0,0,2.2,14.3
"2137",2001,"Goias","dec",18,"01/01/2001",0,0,3.1,26.4
"2138",2002,"Goias","dec",115,"01/01/2002",0,0,4,27.9
"2139",2003,"Goias","dec",129,"01/01/2003",2.87,0,3.6,13.8
"2140",2004,"Goias","dec",56,"01/01/2004",12.18,0,2.2,32.3
"2141",2005,"Goias","dec",5,"01/01/2005",6.58,0,1.8,21.4
"2142",2006,"Goias","dec",7,"01/01/2006",7.19,0,2.2,11.5
"2143",2007,"Goias","dec",16,"01/01/2007",0.47,0,2.2,9.8
"2144",2008,"Goias","dec",6,"01/01/2008",22.03,0,3.1,23.5
"2145",2009,"Goias","dec",39,"01/01/2009",0,0,3.1,16.8
"2146",2010,"Goias","dec",48,"01/01/2010",0,0,3.1,26.8
"2147",2011,"Goias","dec",39,"01/01/2011",0,0,2.2,18.1
"2148",2012,"Goias","dec",93,"01/01/2012",6.44,0,2.7,23.4
"2149",2013,"Goias","dec",86,"01/01/2013",2.35,0,1.8,20.3
"2150",2014,"Goias","dec",68,"01/01/2014",0,0,4,20.4
"2151",2015,"Goias","dec",179,"01/01/2015",0,0,4,30.6
"2152",2016,"Goias","dec",64,"01/01/2016",3.32,0,9.4,11.2
"2153",1998,"Maranhao","jan",0,"01/01/1998",0,0,3.1,28.7
"2154",1999,"Maranhao","jan",54,"01/01/1999",51.78,0,4,20.6
"2155",2000,"Maranhao","jan",19,"01/01/2000",3.95,0,4,29.6
"2156",2001,"Maranhao","jan",29,"01/01/2001",12.64,0,7.2,15.5
"2157",2002,"Maranhao","jan",48,"01/01/2002",0,0,3.1,25.3
"2158",2003,"Maranhao","jan",436,"01/01/2003",0,0,1.8,24.6
"2159",2004,"Maranhao","jan",241,"01/01/2004",4.61,0,3.6,19.3
"2160",2005,"Maranhao","jan",450,"01/01/2005",0,0,1.8,17.3
"2161",2006,"Maranhao","jan",221,"01/01/2006",1090.84,0,4,17.6
"2162",2007,"Maranhao","jan",428,"01/01/2007",1.46,0,6.7,14.6
"2163",2008,"Maranhao","jan",121,"01/01/2008",0,0,5.8,15.2
"2164",2009,"Maranhao","jan",240,"01/01/2009",2.18,0,4,10.6
"2165",2010,"Maranhao","jan",319,"01/01/2010",0.68,0,0.9,14.2
"2166",2011,"Maranhao","jan",124,"01/01/2011",7.21,0,1.8,20.6
"2167",2012,"Maranhao","jan",326,"01/01/2012",12.64,0,3.1,16.4
"2168",2013,"Maranhao","jan",209,"01/01/2013",35.88,0,4.9,17.2
"2169",2014,"Maranhao","jan",195,"01/01/2014",0,0,4.9,19.7
"2170",2015,"Maranhao","jan",494,"01/01/2015",0,0,4.9,21
"2171",2016,"Maranhao","jan",412,"01/01/2016",0.95,0,2.7,19.4
"2172",2017,"Maranhao","jan",187,"01/01/2017",0,0,2.2,16
"2173",1998,"Maranhao","feb",0,"01/01/1998",0,0,3.1,21.8
"2174",1999,"Maranhao","feb",6,"01/01/1999",26,0,5.8,19.4
"2175",2000,"Maranhao","feb",11,"01/01/2000",0,0,4,19.1
"2176",2001,"Maranhao","feb",1,"01/01/2001",1.29,0,5.4,24.3
"2177",2002,"Maranhao","feb",116,"01/01/2002",0.55,0,5.8,8.2
"2178",2003,"Maranhao","feb",11,"01/01/2003",0,0,4.5,24.9
"2179",2004,"Maranhao","feb",22,"01/01/2004",1.52,0,3.6,23.7
"2180",2005,"Maranhao","feb",56,"01/01/2005",0,0,4,17.4
"2181",2006,"Maranhao","feb",22,"01/01/2006",0,0,2.7,28.7
"2182",2007,"Maranhao","feb",13,"01/01/2007",0,0,6.3,5.1
"2183",2008,"Maranhao","feb",45,"01/01/2008",1.63,0,4,26.3
"2184",2009,"Maranhao","feb",20,"01/01/2009",0.96,0,4,22.8
"2185",2010,"Maranhao","feb",93,"01/01/2010",0,0,4.5,17.1
"2186",2011,"Maranhao","feb",9,"01/01/2011",0,0,3.6,22.1
"2187",2012,"Maranhao","feb",46,"01/01/2012",6.04,0,5.4,15.7
"2188",2013,"Maranhao","feb",62,"01/01/2013",0,0,1.8,10.6
"2189",2014,"Maranhao","feb",29,"01/01/2014",0,0,1.8,21.2
"2190",2015,"Maranhao","feb",95,"01/01/2015",2.75,0,4,19.8
"2191",2016,"Maranhao","feb",318,"01/01/2016",0,0,2.2,23.8
"2192",2017,"Maranhao","feb",47,"01/01/2017",4.88,0,2.7,20.9
"2193",1998,"Maranhao","mar",0,"01/01/1998",0,0,4.5,14
"2194",1999,"Maranhao","mar",17,"01/01/1999",0,0,3.6,25.3
"2195",2000,"Maranhao","mar",6,"01/01/2000",1.52,0,2.7,16.2
"2196",2001,"Maranhao","mar",0,"01/01/2001",0,0,5.4,25.9
"2197",2002,"Maranhao","mar",16,"01/01/2002",0,0,2.7,22.2
"2198",2003,"Maranhao","mar",16,"01/01/2003",3.64,0,5.8,5.8
"2199",2004,"Maranhao","mar",18,"01/01/2004",0,0,4.5,19.1
"2200",2005,"Maranhao","mar",9,"01/01/2005",0,0,4,30.2
"2201",2006,"Maranhao","mar",14,"01/01/2006",11.19,0,5.4,14.4
"2202",2007,"Maranhao","mar",52,"01/01/2007",56.04,0,4.9,23.5
"2203",2008,"Maranhao","mar",4,"01/01/2008",1.75,0,4.9,18.6
"2204",2009,"Maranhao","mar",33,"01/01/2009",10.02,0,5.8,21.6
"2205",2010,"Maranhao","mar",82,"01/01/2010",0,0,2.2,11.4
"2206",2011,"Maranhao","mar",22,"01/01/2011",0,0,4,26.9
"2207",2012,"Maranhao","mar",49,"01/01/2012",1.19,0,1.8,18.2
"2208",2013,"Maranhao","mar",30,"01/01/2013",2.55,0,2.7,21.4
"2209",2014,"Maranhao","mar",59,"01/01/2014",0,0,4,29.2
"2210",2015,"Maranhao","mar",53,"01/01/2015",0,0,4.9,23.3
"2211",2016,"Maranhao","mar",113,"01/01/2016",2.74,0,4,14.3
"2212",2017,"Maranhao","mar",32,"01/01/2017",2.18,0,5.4,11.2
"2213",1998,"Maranhao","apr",0,"01/01/1998",2.13,0,3.6,21.2
"2214",1999,"Maranhao","apr",4,"01/01/1999",0,0,4.9,15.2
"2215",2000,"Maranhao","apr",6,"01/01/2000",0,0,5.8,12.7
"2216",2001,"Maranhao","apr",2,"01/01/2001",86.45,0,3.1,20.8
"2217",2002,"Maranhao","apr",28,"01/01/2002",0,0,4,24
"2218",2003,"Maranhao","apr",79,"01/01/2003",12.1,0,3.6,15.6
"2219",2004,"Maranhao","apr",44,"01/01/2004",4.4,0,5.8,7.5
"2220",2005,"Maranhao","apr",43,"01/01/2005",10.34,0,3.6,26.1
"2221",2006,"Maranhao","apr",9,"01/01/2006",10.13,0,1.8,25.6
"2222",2007,"Maranhao","apr",5,"01/01/2007",0,0,2.7,24.3
"2223",2008,"Maranhao","apr",26,"01/01/2008",2.18,0,6.3,5.1
"2224",2009,"Maranhao","apr",14,"01/01/2009",0,0,4.9,24.2
"2225",2010,"Maranhao","apr",128,"01/01/2010",0.95,0,6.3,19.3
"2226",2011,"Maranhao","apr",37,"01/01/2011",0,0,4.5,20.5
"2227",2012,"Maranhao","apr",97,"01/01/2012",1.46,0,1.8,28.6
"2228",2013,"Maranhao","apr",62,"01/01/2013",0,0,5.4,23.1
"2229",2014,"Maranhao","apr",78,"01/01/2014",6.57,0,6.7,8.2
"2230",2015,"Maranhao","apr",119,"01/01/2015",0.21,0,4,23.8
"2231",2016,"Maranhao","apr",113,"01/01/2016",0,0,2.7,17.3
"2232",2017,"Maranhao","apr",91,"01/01/2017",37.71,0,5.4,24.3
"2233",1998,"Maranhao","may",0,"01/01/1998",0,0,4,21.5
"2234",1999,"Maranhao","may",3,"01/01/1999",0,0,3.6,19.7
"2235",2000,"Maranhao","may",28,"01/01/2000",0.43,0,5.4,5.1
"2236",2001,"Maranhao","may",21,"01/01/2001",0.61,0,4,25.9
"2237",2002,"Maranhao","may",71,"01/01/2002",0,0,5.8,23.2
"2238",2003,"Maranhao","may",60,"01/01/2003",70.32,0,7.2,17.8
"2239",2004,"Maranhao","may",145,"01/01/2004",0,0,4.5,26.8
"2240",2005,"Maranhao","may",74,"01/01/2005",8.59,0,2.2,24.1
"2241",2006,"Maranhao","may",5,"01/01/2006",0,0,7.2,19.5
"2242",2007,"Maranhao","may",73,"01/01/2007",1.19,0,6.7,4.6
"2243",2008,"Maranhao","may",26,"01/01/2008",0,0,1.8,17.8
"2244",2009,"Maranhao","may",19,"01/01/2009",0,0,2.7,17.4
"2245",2010,"Maranhao","may",273,"01/01/2010",0,0,2.7,11.6
"2246",2011,"Maranhao","may",73,"01/01/2011",0,0,8.5,13.2
"2247",2012,"Maranhao","may",286,"01/01/2012",4.61,0,6.3,18.4
"2248",2013,"Maranhao","may",100,"01/01/2013",0,0,2.2,17.9
"2249",2014,"Maranhao","may",148,"01/01/2014",39.35,0,4.9,16.8
"2250",2015,"Maranhao","may",194,"01/01/2015",0,0,2.2,17.4
"2251",2016,"Maranhao","may",206,"01/01/2016",13.99,0,2.7,21.9
"2252",2017,"Maranhao","may",142,"01/01/2017",0,0,3.6,21.4
"2253",1998,"Maranhao","jun",78,"01/01/1998",0,0,2.2,23.4
"2254",1999,"Maranhao","jun",32,"01/01/1999",2.77,0,3.6,22.6
"2255",2000,"Maranhao","jun",94,"01/01/2000",0.54,0,2.2,20.5
"2256",2001,"Maranhao","jun",100,"01/01/2001",103.39,0,7.2,17.6
"2257",2002,"Maranhao","jun",230,"01/01/2002",6.83,0,4.5,14.6
"2258",2003,"Maranhao","jun",338,"01/01/2003",3.35,0,2.2,30.6
"2259",2004,"Maranhao","jun",706,"01/01/2004",0,0,5.4,21.8
"2260",2005,"Maranhao","jun",529,"01/01/2005",0,0,4.5,10.1
"2261",2006,"Maranhao","jun",131,"01/01/2006",0.43,0,4.5,15.9
"2262",2007,"Maranhao","jun",515,"01/01/2007",185.76,0,2.2,19.8
"2263",2008,"Maranhao","jun",235,"01/01/2008",0,0,1.8,19.3
"2264",2009,"Maranhao","jun",279,"01/01/2009",1.64,0,4.9,14.3
"2265",2010,"Maranhao","jun",494,"01/01/2010",0,0,3.1,14.9
"2266",2011,"Maranhao","jun",602,"01/01/2011",0,0,8,23.9
"2267",2012,"Maranhao","jun",915,"01/01/2012",2.18,0,2.2,14.3
"2268",2013,"Maranhao","jun",498,"01/01/2013",0,0,7.6,17.4
"2269",2014,"Maranhao","jun",812,"01/01/2014",14.29,0,4,9
"2270",2015,"Maranhao","jun",887,"01/01/2015",0,0,4.5,10.6
"2271",2016,"Maranhao","jun",709,"01/01/2016",0,0,4.9,23.3
"2272",2017,"Maranhao","jun",885,"01/01/2017",1.56,0,3.1,20.6
"2273",1998,"Maranhao","jul",274,"01/01/1998",0,0,2.7,14.3
"2274",1999,"Maranhao","jul",258,"01/01/1999",0,0,3.1,18.6
"2275",2000,"Maranhao","jul",233,"01/01/2000",4.61,0,4.9,21.4
"2276",2001,"Maranhao","jul",549,"01/01/2001",31.86,0,4,17.8
"2277",2002,"Maranhao","jul",1.271,"01/01/2002",0,0,2.2,15.7
"2278",2003,"Maranhao","jul",1.103,"01/01/2003",0,0,4.5,21.4
"2279",2004,"Maranhao","jul",1.366,"01/01/2004",5.86,0,1.8,17.3
"2280",2005,"Maranhao","jul",1.152,"01/01/2005",2.18,0,1.8,18
"2281",2006,"Maranhao","jul",512,"01/01/2006",1.09,0,6.7,8.7
"2282",2007,"Maranhao","jul",1.205,"01/01/2007",0.24,0,1.8,19.7
"2283",2008,"Maranhao","jul",502,"01/01/2008",2.18,0,4.9,19.1
"2284",2009,"Maranhao","jul",972,"01/01/2009",5.65,0,1.8,25.7
"2285",2010,"Maranhao","jul",2.323,"01/01/2010",0,0,2.2,10.5
"2286",2011,"Maranhao","jul",1.024,"01/01/2011",5.55,0,4.5,21.8
"2287",2012,"Maranhao","jul",3.548,"01/01/2012",0,0,4.5,20.8
"2288",2013,"Maranhao","jul",1.111,"01/01/2013",0,0,6.3,17.4
"2289",2014,"Maranhao","jul",2.068,"01/01/2014",0.36,0,3.1,21.2
"2290",2015,"Maranhao","jul",1.642,"01/01/2015",3.52,0,3.6,20.8
"2291",2016,"Maranhao","jul",2.096,"01/01/2016",0,0,5.4,19.6
"2292",2017,"Maranhao","jul",2.521,"01/01/2017",4.61,0,2.2,25.6
"2293",1998,"Maranhao","aug",1.176,"01/01/1998",0,0,3.1,20.6
"2294",1999,"Maranhao","aug",895,"01/01/1999",49.59,0,5.4,18.3
"2295",2000,"Maranhao","aug",839,"01/01/2000",0,0,1.8,17.3
"2296",2001,"Maranhao","aug",2.037,"01/01/2001",4.25,0,3.1,19.6
"2297",2002,"Maranhao","aug",3.481,"01/01/2002",0,0,4.9,18.2
"2298",2003,"Maranhao","aug",2.023,"01/01/2003",2.75,0,2.7,17.4
"2299",2004,"Maranhao","aug",1.889,"01/01/2004",1.64,0,4.5,20.3
"2300",2005,"Maranhao","aug",2.239,"01/01/2005",0,0,6.3,19.8
"2301",2006,"Maranhao","aug",1.382,"01/01/2006",1.64,0,1.8,17.4
"2302",2007,"Maranhao","aug",8.409,"01/01/2007",12.18,0,4.5,21.1
"2303",2008,"Maranhao","aug",713,"01/01/2008",40.54,0,4,24.1
"2304",2009,"Maranhao","aug",1.766,"01/01/2009",0,0,4.9,27.7
"2305",2010,"Maranhao","aug",6.353,"01/01/2010",26.43,0,3.1,17.1
"2306",2011,"Maranhao","aug",2.138,"01/01/2011",58.3,0,5.8,5.1
"2307",2012,"Maranhao","aug",10.395,"01/01/2012",0,0,2.7,23.2
"2308",2013,"Maranhao","aug",2.098,"01/01/2013",2.51,0,5.8,22.4
"2309",2014,"Maranhao","aug",5.592,"01/01/2014",2.18,0,5.8,4.6
"2310",2015,"Maranhao","aug",5.428,"01/01/2015",0,0,3.6,20.4
"2311",2016,"Maranhao","aug",3.723,"01/01/2016",54.29,0,3.1,25.9
"2312",2017,"Maranhao","aug",3.875,"01/01/2017",0,0,2.7,14
"2313",1998,"Maranhao","sep",3.935,"01/01/1998",8.98,0,4.9,22.9
"2314",1999,"Maranhao","sep",1.739,"01/01/1999",6.43,0,4.5,20.1
"2315",2000,"Maranhao","sep",1.365,"01/01/2000",0,0,3.1,24.2
"2316",2001,"Maranhao","sep",4.618,"01/01/2001",0,0,2.2,22.1
"2317",2002,"Maranhao","sep",3.181,"01/01/2002",0,0,3.1,27.9
"2318",2003,"Maranhao","sep",5.878,"01/01/2003",7.4,0,7.2,13.7
"2319",2004,"Maranhao","sep",4.673,"01/01/2004",1.61,0,3.6,20.4
"2320",2005,"Maranhao","sep",6.292,"01/01/2005",0,0,1.8,21.5
"2321",2006,"Maranhao","sep",2.907,"01/01/2006",14.68,0,0.9,25.6
"2322",2007,"Maranhao","sep",8.524,"01/01/2007",1.19,0,4.5,22.1
"2323",2008,"Maranhao","sep",2.761,"01/01/2008",0,0,7.6,15.2
"2324",2009,"Maranhao","sep",2.404,"01/01/2009",0,0,4,21.3
"2325",2010,"Maranhao","sep",9.795,"01/01/2010",0,0,5.8,13.8
"2326",2011,"Maranhao","sep",4.632,"01/01/2011",4.69,0,4.5,19.2
"2327",2012,"Maranhao","sep",7.626,"01/01/2012",10.93,0,5.8,4.6
"2328",2013,"Maranhao","sep",3.88,"01/01/2013",0,0,4.9,20.4
"2329",2014,"Maranhao","sep",4.373,"01/01/2014",35.88,0,5.8,13.8
"2330",2015,"Maranhao","sep",6.423,"01/01/2015",2.18,0,2.2,5.3
