"","year","state","month","number","date","area","rain","wind","temp"
"1408",2009,"Ceara","nov",1.653,"01/01/2009",1.72,0,2.2,23.4
"1409",2010,"Ceara","nov",1.652,"01/01/2010",0,0,4.9,11.6
"1410",2011,"Ceara","nov",1.561,"01/01/2011",0,0,2.7,15.9
"1411",2012,"Ceara","nov",995,"01/01/2012",0,0,3.6,16.6
"1412",2013,"Ceara","nov",1.081,"01/01/2013",0,0,1.3,24.3
"1413",2014,"Ceara","nov",829,"01/01/2014",0,0,4.9,19.6
"1414",2015,"Ceara","nov",1.081,"01/01/2015",1.75,0,3.1,23.4
"1415",2016,"Ceara","nov",1.328,"01/01/2016",0,0,4,26.4
"1416",2017,"Ceara","nov",812,"01/01/2017",0,0,3.1,18.2
"1417",1998,"Ceara","dec",276,"01/01/1998",0,0,3.1,15.7
"1418",1999,"Ceara","dec",397,"01/01/1999",0,0,2.2,15.2
"1419",2000,"Ceara","dec",389,"01/01/2000",2.93,0,3.6,15.2
"1420",2001,"Ceara","dec",545,"01/01/2001",0.72,0,2.7,21.5
"1421",2002,"Ceara","dec",1.787,"01/01/2002",1.23,0,4,20.7
"1422",2003,"Ceara","dec",2.436,"01/01/2003",200.94,0,3.6,16.8
"1423",2004,"Ceara","dec",3.158,"01/01/2004",0,0,4.9,18.9
"1424",2005,"Ceara","dec",1.36,"01/01/2005",2.57,0,3.1,19.3
"1425",2006,"Ceara","dec",1.161,"01/01/2006",0,0,4.9,25.6
"1426",2007,"Ceara","dec",1.177,"01/01/2007",6.3,0,3.6,16.4
"1427",2008,"Ceara","dec",1.655,"01/01/2008",0,0,4,14.2
"1428",2009,"Ceara","dec",1.987,"01/01/2009",174.63,0,4.5,18.8
"1429",2010,"Ceara","dec",578,"01/01/2010",0,0,6.3,10.5
"1430",2011,"Ceara","dec",1.441,"01/01/2011",0,0,4.9,11.6
"1431",2012,"Ceara","dec",631,"01/01/2012",0,0,3.1,21.4
"1432",2013,"Ceara","dec",956,"01/01/2013",0,0,2.2,16.6
"1433",2014,"Ceara","dec",643,"01/01/2014",0,0,3.1,17.4
"1434",2015,"Ceara","dec",1.021,"01/01/2015",0,0,2.7,21.3
"1435",2016,"Ceara","dec",819,"01/01/2016",2.18,0,1.8,8.8
"1436",1998,"Distrito Federal","jan",0,"01/01/1998",3.07,0,3.6,24
"1437",1999,"Distrito Federal","jan",0,"01/01/1999",0,0,5.8,23.8
"1438",2000,"Distrito Federal","jan",0,"01/01/2000",0,0,4.9,18.7
"1439",2001,"Distrito Federal","jan",0,"01/01/2001",16.33,0,4,10.6
"1440",2002,"Distrito Federal","jan",0,"01/01/2002",2.47,0,2.7,24.9
"1441",2003,"Distrito Federal","jan",0,"01/01/2003",0,0,3.6,26.4
"1442",2004,"Distrito Federal","jan",0,"01/01/2004",0,0,4,14
"1443",2005,"Distrito Federal","jan",0,"01/01/2005",13.06,0,4.5,20.2
"1444",2006,"Distrito Federal","jan",0,"01/01/2006",0,0,5.4,21.2
"1445",2007,"Distrito Federal","jan",0,"01/01/2007",9.27,0,6.3,4.6
"1446",2008,"Distrito Federal","jan",0,"01/01/2008",7.04,0,1.3,29.3
"1447",2009,"Distrito Federal","jan",1,"01/01/2009",0,0,1.3,20.6
"1448",2010,"Distrito Federal","jan",2,"01/01/2010",0,0,5.4,22.9
"1449",2011,"Distrito Federal","jan",2,"01/01/2011",1.01,0,2.7,27.7
"1450",2012,"Distrito Federal","jan",0,"01/01/2012",4.25,0,3.6,17.7
"1451",2013,"Distrito Federal","jan",0,"01/01/2013",31.72,0,3.6,16.8
"1452",2014,"Distrito Federal","jan",0,"01/01/2014",5.65,0,3.6,18.2
"1453",2015,"Distrito Federal","jan",1,"01/01/2015",0,0,1.3,19.3
"1454",2016,"Distrito Federal","jan",1,"01/01/2016",0,0,4,10.5
"1455",2017,"Distrito Federal","jan",1,"01/01/2017",4.88,0,2.7,11.8
"1456",1998,"Distrito Federal","feb",0,"01/01/1998",8.12,0,4.9,16.8
"1457",1999,"Distrito Federal","feb",2,"01/01/1999",0.33,0,2.7,21.9
"1458",2000,"Distrito Federal","feb",0,"01/01/2000",0,0,6.3,8.2
"1459",2001,"Distrito Federal","feb",1,"01/01/2001",2.64,0,4,21.1
"1460",2002,"Distrito Federal","feb",0,"01/01/2002",0,0,3.6,25.9
"1461",2003,"Distrito Federal","feb",1,"01/01/2003",0,0,3.6,17.6
"1462",2004,"Distrito Federal","feb",0,"01/01/2004",0,0,2.7,26.4
"1463",2005,"Distrito Federal","feb",0,"01/01/2005",0,0,2.2,17.4
"1464",2006,"Distrito Federal","feb",0,"01/01/2006",3.71,0,5.4,10.1
"1465",2007,"Distrito Federal","feb",0,"01/01/2007",12.18,0,2.2,21.3
"1466",2008,"Distrito Federal","feb",0,"01/01/2008",0,0,4.9,4.2
"1467",2009,"Distrito Federal","feb",0,"01/01/2009",9.27,0,4,20.2
"1468",2010,"Distrito Federal","feb",4,"01/01/2010",0,0,6.3,17.9
"1469",2011,"Distrito Federal","feb",1,"01/01/2011",0,0,1.8,21.2
"1470",2012,"Distrito Federal","feb",0,"01/01/2012",0,0,4.5,30.6
"1471",2013,"Distrito Federal","feb",1,"01/01/2013",15.34,0,2.7,17
"1472",2014,"Distrito Federal","feb",1,"01/01/2014",0,0,4,15.9
"1473",2015,"Distrito Federal","feb",0,"01/01/2015",3.18,0,1.8,24.2
"1474",2016,"Distrito Federal","feb",2,"01/01/2016",0,0,3.6,16.2
"1475",2017,"Distrito Federal","feb",0,"01/01/2017",1.09,0,2.2,25.5
"1476",1998,"Distrito Federal","mar",0,"01/01/1998",2.57,0,2.2,15.4
"1477",1999,"Distrito Federal","mar",0,"01/01/1999",7.04,0,3.1,24.3
"1478",2000,"Distrito Federal","mar",0,"01/01/2000",1.43,0,1.8,19.7
"1479",2001,"Distrito Federal","mar",0,"01/01/2001",12.18,0,6.7,23.5
"1480",2002,"Distrito Federal","mar",0,"01/01/2002",0,0,4.5,17.9
"1481",2003,"Distrito Federal","mar",0,"01/01/2003",15.34,0,2.2,15.9
"1482",2004,"Distrito Federal","mar",0,"01/01/2004",0,0,4.5,17.3
"1483",2005,"Distrito Federal","mar",0,"01/01/2005",3.94,0,1.8,28.2
"1484",2006,"Distrito Federal","mar",0,"01/01/2006",174.63,0,3.1,16.1
"1485",2007,"Distrito Federal","mar",1,"01/01/2007",0,0,5.4,20.6
"1486",2008,"Distrito Federal","mar",2,"01/01/2008",0,0,2.7,21.2
"1487",2009,"Distrito Federal","mar",0,"01/01/2009",0,0,7.6,21.2
"1488",2010,"Distrito Federal","mar",0,"01/01/2010",42.87,0,6.3,7.5
"1489",2011,"Distrito Federal","mar",0,"01/01/2011",2.69,0,8.5,15.1
"1490",2012,"Distrito Federal","mar",0,"01/01/2012",0,0,5.4,14.2
"1491",2013,"Distrito Federal","mar",1,"01/01/2013",12.18,0,0.9,27.2
"1492",2014,"Distrito Federal","mar",1,"01/01/2014",0,0,1.3,27.8
"1493",2015,"Distrito Federal","mar",0,"01/01/2015",7.36,0,4.5,11.4
"1494",2016,"Distrito Federal","mar",1,"01/01/2016",5.38,0,1.3,21.3
"1495",2017,"Distrito Federal","mar",0,"01/01/2017",0,0,4,12.7
"1496",1998,"Distrito Federal","apr",0,"01/01/1998",8.98,0,1.3,15.5
"1497",1999,"Distrito Federal","apr",0,"01/01/1999",0,0,3.6,18
"1498",2000,"Distrito Federal","apr",0,"01/01/2000",0,0,5.4,22.3
"1499",2001,"Distrito Federal","apr",0,"01/01/2001",1.1,0,4.9,33.1
"1500",2002,"Distrito Federal","apr",1,"01/01/2002",39.35,0,2.2,19.3
"1501",2003,"Distrito Federal","apr",0,"01/01/2003",1.64,0,4.5,8.8
"1502",2004,"Distrito Federal","apr",1,"01/01/2004",0,0,2.2,21.7
"1503",2005,"Distrito Federal","apr",0,"01/01/2005",0,0,5.8,21.1
"1504",2006,"Distrito Federal","apr",0,"01/01/2006",0,0,4,29.3
"1505",2007,"Distrito Federal","apr",0,"01/01/2007",0,0,3.1,18.6
"1506",2008,"Distrito Federal","apr",1,"01/01/2008",6.43,0,1.8,22.8
"1507",2009,"Distrito Federal","apr",0,"01/01/2009",0,0,4.5,17.3
"1508",2010,"Distrito Federal","apr",8,"01/01/2010",7.8,0,2.2,18
"1509",2011,"Distrito Federal","apr",1,"01/01/2011",0,0,3.1,15.9
"1510",2012,"Distrito Federal","apr",4,"01/01/2012",0,0,4.5,19
"1511",2013,"Distrito Federal","apr",1,"01/01/2013",1.43,0,1.3,12.9
"1512",2014,"Distrito Federal","apr",2,"01/01/2014",4.53,0,3.6,4.6
"1513",2015,"Distrito Federal","apr",0,"01/01/2015",0,0,2.2,23.8
"1514",2016,"Distrito Federal","apr",5,"01/01/2016",0,0,0.4,12.7
"1515",2017,"Distrito Federal","apr",1,"01/01/2017",0,0,3.1,16.8
"1516",1998,"Distrito Federal","may",0,"01/01/1998",0,0,4,17.1
"1517",1999,"Distrito Federal","may",0,"01/01/1999",0.95,0,2.7,25.9
"1518",2000,"Distrito Federal","may",2,"01/01/2000",0,0,3.1,16.9
"1519",2001,"Distrito Federal","may",0,"01/01/2001",22.03,0,7.6,14.3
"1520",2002,"Distrito Federal","may",1,"01/01/2002",0,0,4.5,24.2
"1521",2003,"Distrito Federal","may",0,"01/01/2003",4.42,0,4,17.9
"1522",2004,"Distrito Federal","may",9,"01/01/2004",1.94,0,2.7,17.9
"1523",2005,"Distrito Federal","may",2,"01/01/2005",0,0,5.4,16.6
"1524",2006,"Distrito Federal","may",3,"01/01/2006",5.86,0,4.5,18
"1525",2007,"Distrito Federal","may",4,"01/01/2007",0.41,0,2.2,20.4
"1526",2008,"Distrito Federal","may",6,"01/01/2008",0,0,4.5,28.7
"1527",2009,"Distrito Federal","may",9,"01/01/2009",1090.84,0,3.1,22.1
"1528",2010,"Distrito Federal","may",23,"01/01/2010",0,0,4.9,19.3
"1529",2011,"Distrito Federal","may",3,"01/01/2011",0,0,4.5,17.2
"1530",2012,"Distrito Federal","may",0,"01/01/2012",0,0,2.7,18.6
"1531",2013,"Distrito Federal","may",2,"01/01/2013",0.96,0,4.9,18
"1532",2014,"Distrito Federal","may",9,"01/01/2014",5.97,0,5.8,24.1
"1533",2015,"Distrito Federal","may",2,"01/01/2015",1.9,0,2.2,15.2
"1534",2016,"Distrito Federal","may",15,"01/01/2016",3.3,0,2.2,20.4
"1535",2017,"Distrito Federal","may",6,"01/01/2017",0,0,3.6,23
"1536",1998,"Distrito Federal","jun",2,"01/01/1998",2.57,0,4.9,16.8
"1537",1999,"Distrito Federal","jun",3,"01/01/1999",0,0,6.7,20.6
"1538",2000,"Distrito Federal","jun",1,"01/01/2000",1.61,0,5.4,25.5
"1539",2001,"Distrito Federal","jun",3,"01/01/2001",0,0,3.1,16.8
"1540",2002,"Distrito Federal","jun",7,"01/01/2002",3.94,0,5.4,21.5
"1541",2003,"Distrito Federal","jun",11,"01/01/2003",0,0,0.9,21.6
"1542",2004,"Distrito Federal","jun",6,"01/01/2004",0,0,5.4,15.1
"1543",2005,"Distrito Federal","jun",3,"01/01/2005",0,0,3.1,18.2
"1544",2006,"Distrito Federal","jun",2,"01/01/2006",6.44,0,4.9,30.8
"1545",2007,"Distrito Federal","jun",21,"01/01/2007",1.19,0,3.6,15.4
"1546",2008,"Distrito Federal","jun",0,"01/01/2008",1090.84,0,2.7,21.1
"1547",2009,"Distrito Federal","jun",4,"01/01/2009",0.21,0,4,14.7
"1548",2010,"Distrito Federal","jun",21,"01/01/2010",0,0,4,18.1
"1549",2011,"Distrito Federal","jun",18,"01/01/2011",0,0,4,16.1
"1550",2012,"Distrito Federal","jun",6,"01/01/2012",0,0,4.5,17.4
"1551",2013,"Distrito Federal","jun",4,"01/01/2013",0,0,4.5,21.5
"1552",2014,"Distrito Federal","jun",6,"01/01/2014",1.07,0,4.5,21.8
"1553",2015,"Distrito Federal","jun",1,"01/01/2015",0,0,4.9,14.2
"1554",2016,"Distrito Federal","jun",42,"01/01/2016",64.1,0,4.9,11.6
"1555",2017,"Distrito Federal","jun",23,"01/01/2017",8.12,0,4.9,19.6
"1556",1998,"Distrito Federal","jul",17,"01/01/1998",2.53,0,3.1,22.8
"1557",1999,"Distrito Federal","jul",4,"01/01/1999",0,0,5.4,30.8
"1558",2000,"Distrito Federal","jul",15,"01/01/2000",0,0,3.1,8.8
"1559",2001,"Distrito Federal","jul",22,"01/01/2001",0,0,4.9,15.6
"1560",2002,"Distrito Federal","jul",33,"01/01/2002",0,0,5.4,23.8
"1561",2003,"Distrito Federal","jul",19,"01/01/2003",3.33,0,2.2,20.1
"1562",2004,"Distrito Federal","jul",37,"01/01/2004",0,0,4.5,19.7
"1563",2005,"Distrito Federal","jul",24,"01/01/2005",0,0,2.2,17.9
"1564",2006,"Distrito Federal","jul",10,"01/01/2006",9.27,0,7.6,18.4
"1565",2007,"Distrito Federal","jul",25,"01/01/2007",0,0,4,15.1
"1566",2008,"Distrito Federal","jul",12,"01/01/2008",0,0,2.2,30.2
"1567",2009,"Distrito Federal","jul",33,"01/01/2009",1.1,0,4.5,12.2
"1568",2010,"Distrito Federal","jul",85,"01/01/2010",14.29,0,2.7,20.1
"1569",2011,"Distrito Federal","jul",53,"01/01/2011",0,0,5.4,19.4
"1570",2012,"Distrito Federal","jul",29,"01/01/2012",0,0,1.3,19.6
"1571",2013,"Distrito Federal","jul",22,"01/01/2013",0,1,6.7,18.6
"1572",2014,"Distrito Federal","jul",27,"01/01/2014",28.19,0,2.2,21.5
"1573",2015,"Distrito Federal","jul",15,"01/01/2015",1.47,0,4,20.2
"1574",2016,"Distrito Federal","jul",79,"01/01/2016",0,0,4.9,27.9
"1575",2017,"Distrito Federal","jul",44,"01/01/2017",1.95,0,7.2,18.6
"1576",1998,"Distrito Federal","aug",48,"01/01/1998",0,0,3.1,26.4
"1577",1999,"Distrito Federal","aug",16,"01/01/1999",0,0,5.8,16.2
"1578",2000,"Distrito Federal","aug",9,"01/01/2000",31.86,0,2.7,20.4
"1579",2001,"Distrito Federal","aug",25,"01/01/2001",1.07,0,4.9,27.3
"1580",2002,"Distrito Federal","aug",53,"01/01/2002",2.13,0,5.4,23.8
"1581",2003,"Distrito Federal","aug",36,"01/01/2003",0,0,4.5,27.8
"1582",2004,"Distrito Federal","aug",108,"01/01/2004",0,0,5.4,19.8
"1583",2005,"Distrito Federal","aug",20,"01/01/2005",0,0,2.2,24.2
"1584",2006,"Distrito Federal","aug",40,"01/01/2006",0,0,2.7,15.4
"1585",2007,"Distrito Federal","aug",137,"01/01/2007",0,0,3.6,15.1
"1586",2008,"Distrito Federal","aug",30,"01/01/2008",0,0,4,14.2
"1587",2009,"Distrito Federal","aug",37,"01/01/2009",0,0,3.6,19.3
"1588",2010,"Distrito Federal","aug",159,"01/01/2010",61.13,0,4.5,18.8
"1589",2011,"Distrito Federal","aug",61,"01/01/2011",27.35,0,8,11
"1590",2012,"Distrito Federal","aug",55,"01/01/2012",0,0,2.7,20.4
"1591",2013,"Distrito Federal","aug",34,"01/01/2013",0,0,5.4,21.1
"1592",2014,"Distrito Federal","aug",99,"01/01/2014",0,0,4,20.4
"1593",2015,"Distrito Federal","aug",53,"01/01/2015",0,0,2.2,18
"1594",2016,"Distrito Federal","aug",29,"01/01/2016",0,0,4.5,15.6
"1595",2017,"Distrito Federal","aug",147,"01/01/2017",2.01,0,2.7,19.4
"1596",1998,"Distrito Federal","sep",33,"01/01/1998",0,0,2.2,18.8
"1597",1999,"Distrito Federal","sep",12,"01/01/1999",11.06,0,3.1,17.4
"1598",2000,"Distrito Federal","sep",3,"01/01/2000",70.76,0,9.4,19.3
"1599",2001,"Distrito Federal","sep",12,"01/01/2001",0.24,0,5.4,18.4
"1600",2002,"Distrito Federal","sep",33,"01/01/2002",6.43,0,2.7,24.2
"1601",2003,"Distrito Federal","sep",17,"01/01/2003",0,0,2.7,6.7
"1602",2004,"Distrito Federal","sep",100,"01/01/2004",0,0,1.8,10.1
"1603",2005,"Distrito Federal","sep",23,"01/01/2005",0,0,4,20.6
"1604",2006,"Distrito Federal","sep",20,"01/01/2006",0,0,4,21
"1605",2007,"Distrito Federal","sep",73,"01/01/2007",0,0,4.5,26.4
"1606",2008,"Distrito Federal","sep",54,"01/01/2008",1.38,0,3.1,19.1
"1607",2009,"Distrito Federal","sep",5,"01/01/2009",0,0,3.1,14.2
"1608",2010,"Distrito Federal","sep",196,"01/01/2010",0,0,2.7,16.4
"1609",2011,"Distrito Federal","sep",133,"01/01/2011",1.46,0,4.9,13.9
"1610",2012,"Distrito Federal","sep",64,"01/01/2012",3.52,0,4.9,21.6
"1611",2013,"Distrito Federal","sep",31,"01/01/2013",0,0,4,23
"1612",2014,"Distrito Federal","sep",72,"01/01/2014",0,0,4,17.8
"1613",2015,"Distrito Federal","sep",76,"01/01/2015",10.02,0,4.5,20.1
"1614",2016,"Distrito Federal","sep",58,"01/01/2016",0,0,3.6,14.2
"1615",2017,"Distrito Federal","sep",122,"01/01/2017",24.77,0,6.7,28.9
"1616",1998,"Distrito Federal","oct",3,"01/01/1998",0,0,6.3,4.8
"1617",1999,"Distrito Federal","oct",8,"01/01/1999",5.23,0,7.6,5.5
"1618",2000,"Distrito Federal","oct",18,"01/01/2000",0,0,4,17.2
"1619",2001,"Distrito Federal","oct",0,"01/01/2001",4.88,0,5.4,24.3
"1620",2002,"Distrito Federal","oct",19,"01/01/2002",3.19,0,3.6,15.7
"1621",2003,"Distrito Federal","oct",12,"01/01/2003",0,0,5.8,18.7
"1622",2004,"Distrito Federal","oct",18,"01/01/2004",0,0,2.2,26.4
"1623",2005,"Distrito Federal","oct",18,"01/01/2005",0,0,0.9,22.3
"1624",2006,"Distrito Federal","oct",1,"01/01/2006",0,0,2.2,16.8
"1625",2007,"Distrito Federal","oct",13,"01/01/2007",2.87,0,6.3,20.8
"1626",2008,"Distrito Federal","oct",6,"01/01/2008",0,0,5.4,19.8
"1627",2009,"Distrito Federal","oct",3,"01/01/2009",3.3,0,5.4,4.8
"1628",2010,"Distrito Federal","oct",6,"01/01/2010",0,0,4.5,21.9
"1629",2011,"Distrito Federal","oct",0,"01/01/2011",8,0,4,18.3
"1630",2012,"Distrito Federal","oct",15,"01/01/2012",0,0,5.8,19
"1631",2013,"Distrito Federal","oct",3,"01/01/2013",28.74,0,4,17.8
"1632",2014,"Distrito Federal","oct",34,"01/01/2014",0,0,6.3,28.7
"1633",2015,"Distrito Federal","oct",21,"01/01/2015",1.29,0,5.4,15.4
"1634",2016,"Distrito Federal","oct",9,"01/01/2016",0,0,4,13.9
"1635",2017,"Distrito Federal","oct",66,"01/01/2017",2.18,0,3.6,14.7
"1636",1998,"Distrito Federal","nov",0,"01/01/1998",2.64,0,4.5,20.8
"1637",1999,"Distrito Federal","nov",1,"01/01/1999",0,0,4.5,19.8
"1638",2000,"Distrito Federal","nov",0,"01/01/2000",14.29,0,3.1,18.9
"1639",2001,"Distrito Federal","nov",0,"01/01/2001",7.21,0,2.2,17.3
"1640",2002,"Distrito Federal","nov",1,"01/01/2002",12.1,0,4,24.6
"1641",2003,"Distrito Federal","nov",0,"01/01/2003",0,0,4.9,17.7
"1642",2004,"Distrito Federal","nov",0,"01/01/2004",2.87,0,5.4,29.3
"1643",2005,"Distrito Federal","nov",2,"01/01/2005",42.87,0,4.5,14.2
"1644",2006,"Distrito Federal","nov",0,"01/01/2006",0,0,3.6,14
"1645",2007,"Distrito Federal","nov",0,"01/01/2007",0,0,2.2,17.4
"1646",2008,"Distrito Federal","nov",4,"01/01/2008",0,0,0.9,30.2
"1647",2009,"Distrito Federal","nov",0,"01/01/2009",0,0,3.6,19.1
"1648",2010,"Distrito Federal","nov",0,"01/01/2010",48.55,0,2.2,24.3
"1649",2011,"Distrito Federal","nov",1,"01/01/2011",0,0,3.6,16.1
"1650",2012,"Distrito Federal","nov",0,"01/01/2012",0.68,0,0.9,13.7
"1651",2013,"Distrito Federal","nov",0,"01/01/2013",0.36,0,4.5,22.8
"1652",2014,"Distrito Federal","nov",0,"01/01/2014",746.28,0,4.5,22.9
"1653",2015,"Distrito Federal","nov",3,"01/01/2015",0.96,0,5.4,17
"1654",2016,"Distrito Federal","nov",1,"01/01/2016",13.7,0,5.8,23.4
"1655",2017,"Distrito Federal","nov",0,"01/01/2017",31.86,0,2.7,12.7
"1656",1998,"Distrito Federal","dec",0,"01/01/1998",1.12,0,4,21.3
"1657",1999,"Distrito Federal","dec",0,"01/01/1999",26.13,0,4.9,20.8
"1658",2000,"Distrito Federal","dec",0,"01/01/2000",0.77,0,3.1,17.4
"1659",2001,"Distrito Federal","dec",1,"01/01/2001",2.75,0,3.6,23.8
"1660",2002,"Distrito Federal","dec",1,"01/01/2002",0,0,4.5,23.4
"1661",2003,"Distrito Federal","dec",0,"01/01/2003",0.17,0,5.4,21.4
"1662",2004,"Distrito Federal","dec",0,"01/01/2004",1.69,0,2.2,17.6
"1663",2005,"Distrito Federal","dec",0,"01/01/2005",0,0,5.4,17.4
"1664",2006,"Distrito Federal","dec",0,"01/01/2006",0,0,3.1,25.4
"1665",2007,"Distrito Federal","dec",0,"01/01/2007",5.18,0,4,11.5
"1666",2008,"Distrito Federal","dec",0,"01/01/2008",0,0,1.8,17.4
"1667",2009,"Distrito Federal","dec",0,"01/01/2009",0,0,2.7,22.8
"1668",2010,"Distrito Federal","dec",1,"01/01/2010",0,0,5.4,15.9
"1669",2011,"Distrito Federal","dec",0,"01/01/2011",0.71,0,6.3,21.8
"1670",2012,"Distrito Federal","dec",0,"01/01/2012",0,0,4,12.4
"1671",2013,"Distrito Federal","dec",2,"01/01/2013",7.8,0,5.8,19.2
"1672",2014,"Distrito Federal","dec",0,"01/01/2014",0,0,4.5,17.6
"1673",2015,"Distrito Federal","dec",0,"01/01/2015",8.24,0,3.6,19.7
"1674",2016,"Distrito Federal","dec",0,"01/01/2016",9.71,0,5.8,5.1
"1675",1998,"Espirito Santo","jan",0,"01/01/1998",154.88,0,3.1,10.4
"1676",1999,"Espirito Santo","jan",33,"01/01/1999",8.12,0,2.7,15.6
"1677",2000,"Espirito Santo","jan",5,"01/01/2000",0,0,4,22.8
"1678",2001,"Espirito Santo","jan",1,"01/01/2001",0,0,4,20.7
"1679",2002,"Espirito Santo","jan",2,"01/01/2002",23.41,0,5.8,21.2
"1680",2003,"Espirito Santo","jan",4,"01/01/2003",0,0,1.8,20.2
"1681",2004,"Espirito Santo","jan",1,"01/01/2004",54.29,0,1.8,24.3
"1682",2005,"Espirito Santo","jan",4,"01/01/2005",4.4,0,4.9,24.9
"1683",2006,"Espirito Santo","jan",13,"01/01/2006",0,0,5.8,14.8
"1684",2007,"Espirito Santo","jan",0,"01/01/2007",0,0,5.8,11.5
"1685",2008,"Espirito Santo","jan",12,"01/01/2008",0.72,0,6.3,23.7
"1686",2009,"Espirito Santo","jan",4,"01/01/2009",0,0,4.9,17.2
"1687",2010,"Espirito Santo","jan",52,"01/01/2010",11.19,0,5.8,17.8
"1688",2011,"Espirito Santo","jan",3,"01/01/2011",0,0,3.1,10.3
"1689",2012,"Espirito Santo","jan",1,"01/01/2012",0,0,4,27.4
"1690",2013,"Espirito Santo","jan",10,"01/01/2013",0,0,5.4,13.1
"1691",2014,"Espirito Santo","jan",11,"01/01/2014",0,0,4.5,15.4
"1692",2015,"Espirito Santo","jan",76,"01/01/2015",4.42,0,2.2,23.5
"1693",2016,"Espirito Santo","jan",43,"01/01/2016",0.75,0,2.7,20.4
"1694",2017,"Espirito Santo","jan",13,"01/01/2017",0,0,4.5,25.9
"1695",1998,"Espirito Santo","feb",0,"01/01/1998",0,0,2.2,31
"1696",1999,"Espirito Santo","feb",10,"01/01/1999",0.76,0,0.9,13.3
"1697",2000,"Espirito Santo","feb",5,"01/01/2000",0.68,0,4,23.3
"1698",2001,"Espirito Santo","feb",5,"01/01/2001",0,0,5.8,8.7
"1699",2002,"Espirito Santo","feb",4,"01/01/2002",1.26,0,2.2,20.7
"1700",2003,"Espirito Santo","feb",11,"01/01/2003",0.43,0,4.5,21.1
"1701",2004,"Espirito Santo","feb",5,"01/01/2004",0,0,9.4,26.2
"1702",2005,"Espirito Santo","feb",1,"01/01/2005",2.14,0,4.9,24.8
"1703",2006,"Espirito Santo","feb",45,"01/01/2006",0,0,1.8,21.4
"1704",2007,"Espirito Santo","feb",3,"01/01/2007",0,0,2.2,14.6
"1705",2008,"Espirito Santo","feb",20,"01/01/2008",0,0,4.5,24.1
"1706",2009,"Espirito Santo","feb",12,"01/01/2009",48.55,0,4.5,18
"1707",2010,"Espirito Santo","feb",15,"01/01/2010",5.86,0,5.4,17.4
"1708",2011,"Espirito Santo","feb",42,"01/01/2011",0,0,5.4,15.9
"1709",2012,"Espirito Santo","feb",25,"01/01/2012",1.36,0,3.1,19.3
"1710",2013,"Espirito Santo","feb",15,"01/01/2013",37.02,0,2.2,24
"1711",2014,"Espirito Santo","feb",17,"01/01/2014",16.33,0,3.1,19.1
"1712",2015,"Espirito Santo","feb",60,"01/01/2015",0,0,3.1,24.2
"1713",2016,"Espirito Santo","feb",24,"01/01/2016",1.75,0,4,5.8
"1714",2017,"Espirito Santo","feb",8,"01/01/2017",0.17,0,0.9,33.1
"1715",1998,"Espirito Santo","mar",0,"01/01/1998",0,0,4,20.4
"1716",1999,"Espirito Santo","mar",8,"01/01/1999",4.41,0,4,17.8
"1717",2000,"Espirito Santo","mar",1,"01/01/2000",64.1,0,3.1,19.9
"1718",2001,"Espirito Santo","mar",2,"01/01/2001",0,0,3.1,20.4
"1719",2002,"Espirito Santo","mar",4,"01/01/2002",0,0,5.4,20.1
"1720",2003,"Espirito Santo","mar",28,"01/01/2003",3.3,0,2.7,17.7
"1721",2004,"Espirito Santo","mar",3,"01/01/2004",0,0,5.4,24.9
"1722",2005,"Espirito Santo","mar",3,"01/01/2005",0.21,0,2.7,23.2
"1723",2006,"Espirito Santo","mar",14,"01/01/2006",10.82,0,8.5,19.4
"1724",2007,"Espirito Santo","mar",9,"01/01/2007",0,0,4,17.3
"1725",2008,"Espirito Santo","mar",5,"01/01/2008",36.85,0,4,21.5
"1726",2009,"Espirito Santo","mar",11,"01/01/2009",2.75,0,4.5,4.2
"1727",2010,"Espirito Santo","mar",3,"01/01/2010",1.75,0,4,17.4
"1728",2011,"Espirito Santo","mar",5,"01/01/2011",5.23,0,4.5,9.8
"1729",2012,"Espirito Santo","mar",35,"01/01/2012",0,0,5.4,19.2
"1730",2013,"Espirito Santo","mar",13,"01/01/2013",0,0,2.2,21.4
"1731",2014,"Espirito Santo","mar",15,"01/01/2014",0,0,2.2,11.3
"1732",2015,"Espirito Santo","mar",25,"01/01/2015",7.21,0,5.4,16.6
"1733",2016,"Espirito Santo","mar",107,"01/01/2016",0,0,3.6,19.6
"1734",2017,"Espirito Santo","mar",9,"01/01/2017",10.08,0,4.5,23
"1735",1998,"Espirito Santo","apr",0,"01/01/1998",0,0,0.9,24.3
"1736",1999,"Espirito Santo","apr",2,"01/01/1999",0,0,7.6,4.6
"1737",2000,"Espirito Santo","apr",3,"01/01/2000",0,0,4,21.8
"1738",2001,"Espirito Santo","apr",2,"01/01/2001",1.94,0,3.6,18.4
"1739",2002,"Espirito Santo","apr",2,"01/01/2002",0,0,2.7,19.7
"1740",2003,"Espirito Santo","apr",22,"01/01/2003",7.8,0,6.3,11
"1741",2004,"Espirito Santo","apr",0,"01/01/2004",24.59,0,1.8,21.9
"1742",2005,"Espirito Santo","apr",4,"01/01/2005",0.43,0,2.7,20.4
"1743",2006,"Espirito Santo","apr",1,"01/01/2006",3.3,0,6.3,17.4
"1744",2007,"Espirito Santo","apr",2,"01/01/2007",61.13,0,5.4,7.5
